theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,class
0.006848000000000001,-0.985252,-1.5246620000000002,0.139125,-0.06769299999999999,0.00722,-0.528197,-1.3201049999999999,N
0.006809999999999999,-0.823176,-1.222575,0.399871,0.399974,-0.777095,-0.558355,0.5351779999999999,N
-0.42010200000000003,0.5214270000000001,-0.011016,1.4522329999999999,-0.31296799999999997,1.295123,-0.11644000000000002,1.1463,P
-0.15513,-1.156957,-0.561311,1.512634,0.8615450000000001,-1.2981200000000002,0.48008,-0.8602879999999999,N
-1.5549110000000002,1.570075,-0.735596,0.30332800000000004,0.853469,0.862676,-0.404986,0.24530500000000002,N
-0.529338,0.99206,-0.21450100000000002,-1.3929770000000001,-0.598477,1.2644950000000001,-1.284725,-0.537933,N
-1.283376,-0.8615870000000001,-0.036112,-0.709836,0.014251,-0.508653,0.8420690000000001,-0.44696,N
-1.440575,-0.832493,-1.2748680000000001,-1.299892,1.201103,0.180827,0.287644,-1.04824,N
0.25639,-0.6723560000000001,0.320479,-1.4242629999999998,-0.039062,0.560815,-0.436159,-0.162146,N
-0.6170220000000001,-0.47895,-0.08917,0.715659,0.49770299999999995,-0.29236100000000004,-0.541683,-0.175467,N
-1.019631,1.52623,0.882357,-0.075491,0.11837,-1.3592110000000002,-1.203295,-0.258071,P
-1.175554,-1.017693,0.46310500000000004,0.843261,-1.554692,1.509594,0.848979,0.21634899999999999,P
-1.4846629999999998,-0.991892,-0.778673,0.146275,1.460664,-0.396242,-0.7517729999999999,0.983936,N
1.417129,-0.448809,-0.090599,-1.195318,0.41009799999999996,1.2864799999999998,1.451247,1.1932450000000001,N
-1.1912909999999999,-1.0110629999999998,1.385693,0.153671,0.865034,-1.4541870000000001,-0.171685,-0.320798,N
-1.053727,-1.03386,-0.704942,0.320302,-0.9428270000000001,0.381546,0.755127,0.407066,P
0.8787389999999999,1.0577299999999998,-1.563336,-0.6494,0.478872,0.831008,1.021725,1.076276,N
-0.7163390000000001,0.8340799999999999,0.37543000000000004,-1.261591,-0.47731,-1.534994,0.51279,-1.446233,N
0.527053,-0.965108,1.073744,-0.188185,-1.545317,-1.18605,-0.11751400000000001,-1.077451,P
-0.73312,1.208364,0.6815329999999999,-0.81313,-0.9897030000000001,-1.490106,0.863089,-0.610797,P
1.358179,0.8061159999999999,-1.28437,-1.369701,0.468551,1.53211,0.45158400000000004,-0.23076300000000002,P
1.56477,-1.1373719999999998,1.157513,1.365156,1.2814649999999999,-1.130949,-1.2735040000000002,-0.00014,P
0.22473200000000002,1.106278,-1.0439889999999998,0.236554,1.421756,1.216599,1.516119,-0.965598,P
1.339828,-0.795966,1.565715,-0.076369,1.373688,-0.565048,0.299392,-0.275339,P
0.703852,1.351646,1.282032,-1.1271520000000002,0.33556199999999997,0.5441699999999999,-0.34613,-0.537794,N
-0.537281,-0.783536,0.8225319999999999,1.178442,1.0625959999999999,-0.439582,0.9760260000000001,1.332959,P
1.2937100000000001,0.970728,0.274913,0.642125,0.042044,-0.158648,-0.28015999999999996,0.242772,N
1.021141,0.547736,-1.5328959999999998,-1.114231,-0.514478,0.500548,-0.466991,-0.127182,N
0.379614,-0.46640200000000004,0.635937,-0.503749,-0.276455,0.215833,0.157773,-0.6288,P
-0.740548,0.771628,-0.42727200000000004,0.542026,0.41331899999999994,-0.290586,-1.166707,-1.0946280000000002,N
1.4791969999999999,0.344099,0.318676,-1.082367,0.016112,-1.525759,0.19958900000000002,-0.870533,P
-0.80228,-1.3299020000000001,1.130206,-0.858671,1.089046,-0.851691,-0.15554300000000001,-0.868042,N
-0.207405,-0.8794420000000001,0.025165,-0.7438359999999999,1.111859,1.542003,1.170777,0.275581,P
-0.388984,0.5864729999999999,1.081668,-1.233909,-0.362467,-0.5539350000000001,-0.273873,-1.132433,P
-0.8072020000000001,0.46059799999999995,-1.152759,-1.338701,0.288681,0.108905,1.393823,-1.400457,N
0.385704,-0.62752,0.301827,0.7182029999999999,-1.322548,0.542036,0.47432399999999997,1.216904,P
-0.79152,-0.15378599999999998,0.78595,-0.418853,-0.712727,-0.43674700000000005,-0.5810390000000001,0.715158,N
0.47689,0.855045,0.45319,1.433246,0.870366,-1.0314889999999999,0.720673,0.35068299999999997,N
1.375025,1.114458,1.0360530000000001,-1.535626,0.182294,0.086362,1.3110030000000001,-0.06613,N
0.697447,-0.386834,-1.500689,-0.12518900000000002,0.264489,-1.3342379999999998,0.817114,0.240941,N
0.8646450000000001,-1.1678629999999999,0.30706999999999995,0.972383,-0.9861690000000001,0.604587,0.20538,-1.235356,P
1.087078,-0.89125,1.16255,-1.453969,1.081787,-0.934601,-0.240846,-0.308952,P
0.344362,-0.906546,-0.527834,0.257822,-1.088725,-1.384408,0.59206,0.7158979999999999,N
1.228681,0.045775,1.570227,-0.600641,0.36846599999999996,1.010699,1.374692,0.631739,P
1.076668,0.100626,0.5442670000000001,-0.885022,-0.265336,-0.9242049999999999,1.550445,-0.574682,N
-0.929227,1.379672,-1.536661,-0.012490000000000001,-0.41618,1.427137,-0.07303899999999999,0.974856,P
-0.24881199999999998,-0.30545900000000004,-0.137354,1.22545,0.357642,-1.265731,1.100806,-1.143102,P
-0.528569,-1.066387,-0.08555399999999999,0.6694,1.122663,1.404183,-0.784446,0.985784,N
0.045435,1.2972700000000001,0.041724000000000004,0.129436,0.789137,0.861351,-1.341428,0.198877,N
0.434541,-0.917105,0.274806,-0.350615,1.29795,-1.529836,-0.184696,1.0245799999999998,P
-1.325875,0.286655,1.075998,-0.49512399999999995,0.590464,0.700755,1.0967879999999999,-1.307415,P
0.444292,0.07128,0.33581,-1.183365,1.534565,0.10181699999999999,1.222567,1.4083709999999998,N
0.14971800000000002,-0.035054,1.392015,1.428599,1.1503649999999999,-0.08215399999999999,1.5020950000000002,-1.4459790000000001,P
0.316117,1.428064,-0.593945,1.333228,-0.002071,-1.427014,0.060192999999999997,1.110072,N
1.5035399999999999,0.288503,-0.564882,1.285112,-0.632957,-0.133155,1.426347,0.546194,P
-0.9026639999999999,0.187166,-1.411289,0.987856,-1.4929350000000001,-1.5141209999999998,-0.277148,-0.868582,N
0.645307,-1.555191,-1.240836,0.825909,-1.559421,-0.5889260000000001,-1.007866,0.6467,N
-0.903609,0.142806,0.761537,1.324043,0.496753,-1.54211,0.537961,0.960736,N
-0.64265,0.8652860000000001,0.31590799999999997,-1.125273,1.559996,0.055854999999999995,-0.806918,0.615974,N
1.016034,-0.776125,0.38499,1.215984,-1.262852,-0.80361,-0.724424,-0.470901,N
1.2908899999999999,0.776221,1.328919,0.969656,-0.520791,-0.877526,-0.13054200000000002,-0.036216000000000005,P
0.7148979999999999,1.569523,-1.3784319999999999,0.819114,-0.085275,0.155391,1.3287930000000001,-0.01399,N
-1.208748,-1.073908,1.329583,-1.553977,-0.183629,-0.6809649999999999,-1.214191,-0.105551,P
-1.500773,-1.4125219999999998,-0.27338,-1.4619469999999999,-0.9099799999999999,-0.286149,-0.432204,-0.7091729999999999,N
0.11209200000000001,-0.234181,-0.913644,0.405746,1.387493,-0.32258000000000003,-0.288589,0.5701579999999999,N
0.6202979999999999,-0.703486,-0.26811599999999997,0.21118499999999998,-1.313156,0.075148,1.430893,0.586545,P
0.670632,-0.552046,0.811228,0.098218,-1.534493,-0.606155,0.658311,-1.2415260000000001,P
-0.692855,-0.707649,1.366982,1.097877,1.553979,0.179404,0.49750200000000006,0.255592,P
1.194621,-0.30213,0.497468,-1.538797,-1.4939209999999998,1.469112,-0.900013,0.959217,P
-1.432597,0.88645,-0.339779,0.515138,-0.328123,0.31275,0.845561,-0.8075899999999999,P
0.595724,0.85201,0.5579689999999999,-0.6515880000000001,-0.8546819999999999,-0.287274,0.829627,-1.431522,P
-1.477209,-0.145259,-0.252929,-1.541169,0.388265,0.43422299999999997,1.0985040000000001,0.9177790000000001,N
-0.765058,0.0013189999999999999,0.6938439999999999,0.327946,-1.314727,1.238207,-1.240399,1.169548,N
0.966841,0.860972,1.059448,0.6342300000000001,-1.342283,0.7770199999999999,-0.735151,1.456015,P
0.9168200000000001,0.03442,-1.472117,-0.365925,0.30414,-0.478154,-0.401339,0.091142,N
-0.928635,0.47616,0.14799600000000002,1.4150719999999999,0.794564,0.289005,0.03297,-0.299584,P
-0.23750500000000002,0.098123,0.607214,1.393484,-0.227273,0.033107,1.315202,0.931894,P
-1.02264,0.11629300000000001,0.391988,-0.18798,-1.011507,1.3232190000000001,1.071441,1.334524,P
-1.041736,1.0815860000000002,-0.5944619999999999,-1.004181,0.7769689999999999,-1.369448,-0.21341,1.484453,P
-0.25817199999999996,-1.1943350000000001,-0.58254,1.563489,1.155235,-0.623947,0.56348,-0.135855,N
-0.9442889999999999,-1.378946,-0.11473499999999999,-0.49821099999999996,-0.451657,1.4405649999999999,0.49335500000000004,-1.440182,P
1.1656440000000001,-0.626919,-1.24831,-1.159376,-1.205961,0.5275029999999999,-1.028208,-1.2502209999999998,P
-1.396413,-1.448089,0.625444,-0.6936720000000001,-1.477684,-1.413784,0.921004,-0.804085,P
-0.579499,-0.780112,-0.153658,-0.7741239999999999,0.429654,0.376626,-0.055626,-1.550893,N
0.344428,-1.382283,0.8519549999999999,0.285882,-1.401173,0.400875,1.240833,-0.823852,P
1.3623969999999999,-1.100377,0.677693,1.158412,-0.312717,-0.147777,-0.23191900000000001,-1.104213,P
0.850981,-1.240493,-1.247657,-1.3409309999999999,-0.416138,0.701429,-0.549535,-0.003878,N
0.422936,0.069861,0.8175180000000001,-0.10681099999999999,1.124496,-0.615384,0.15748499999999999,-1.5217129999999999,P
0.540239,0.8643290000000001,0.584566,0.047268,-0.263004,1.491492,0.10685599999999999,1.464099,P
0.621468,-1.138269,-0.633313,1.3113290000000002,0.8394739999999999,-1.515976,-1.309143,0.011274,P
0.127933,-1.377356,1.432684,0.34876799999999997,-0.11528,-1.292192,-0.9458639999999999,-0.688076,P
1.454824,0.483113,-0.8777370000000001,-0.116756,0.9996879999999999,1.293024,0.188068,1.22369,N
1.4914100000000001,0.11115799999999999,0.663779,-0.869699,-0.397596,1.10524,0.027181,-0.9545459999999999,P
-0.547326,1.168243,0.72034,0.989057,-1.045632,0.24046199999999998,-1.301488,-0.35607,N
0.075737,0.30884,0.638167,-0.14738199999999999,1.369208,-1.307044,-1.141501,-0.764813,P
-1.513548,0.372632,-1.298874,0.7091609999999999,1.1695280000000001,0.299146,0.134018,-0.082909,N
-1.232842,-1.466998,-0.682904,0.7461760000000001,1.528882,-1.414698,-1.136693,-0.30645700000000003,N
0.9750690000000001,-1.431302,-0.432849,-0.611585,-0.569354,-0.817534,-0.39658699999999997,0.735621,N
-1.310675,-0.838785,1.0721209999999999,1.491463,-0.0793,-0.6341979999999999,1.280211,0.723287,P
-0.729503,-1.116267,-0.21048699999999998,1.414085,-0.881338,0.536266,-0.462555,0.13838399999999998,P
-1.400303,-0.26426700000000003,-1.131384,0.6975279999999999,1.0570620000000002,0.518988,-1.294503,-1.378865,N
-0.337579,0.6437430000000001,-0.155386,-0.434583,-1.4273770000000001,-0.636419,-0.8225290000000001,1.482623,P
-1.542203,-0.096353,-0.040938,-0.561227,-0.710339,0.541716,0.995793,0.26012199999999996,N
1.258782,0.9736440000000001,1.463997,1.080565,-0.489438,-1.553498,-0.163939,1.212126,P
1.030214,0.511737,-1.183247,0.853418,-0.121156,0.697731,0.855503,-0.5773590000000001,P
0.725751,1.40951,-1.2431729999999999,1.550611,-0.404183,0.817813,0.20762600000000003,-0.297796,N
-0.793276,-0.680293,-0.278439,0.384733,-0.835606,-0.737264,1.033384,-1.245643,P
-0.178123,1.220013,-0.341605,-0.926407,-0.207629,1.052233,0.44266300000000003,0.373913,N
-1.146673,-1.501012,-0.33378,-1.506808,-0.532809,-0.054545,-0.753885,0.096703,P
1.539582,1.306133,-0.9757870000000001,-1.453675,-1.313813,-0.384944,0.544604,1.4957639999999999,P
1.225961,0.21828699999999998,0.22038400000000002,-0.833362,0.9280790000000001,0.15649100000000002,-0.48779700000000004,-1.425329,N
0.8209,0.142524,0.064848,0.375225,-1.516184,0.8286190000000001,0.01444,1.4975120000000002,P
1.023407,1.288649,1.5705209999999998,0.703785,-0.8762620000000001,0.9897440000000001,0.548024,-0.8989389999999999,P
0.267849,-0.898984,0.878899,1.23126,1.122911,-0.322269,0.562293,-1.385264,P
-0.757938,-1.0148139999999999,-0.5344260000000001,0.370961,0.9880549999999999,0.501748,-0.3767,-0.465238,N
-0.722893,-0.808028,0.533302,-0.7662260000000001,-0.765927,-0.8137,-0.014238999999999998,0.098663,P
1.5590870000000001,1.031187,-0.159324,-0.71729,-0.11944300000000001,0.543244,-0.270648,-0.565262,N
1.123018,0.8196680000000001,-0.112687,0.044229000000000004,0.34787399999999996,1.257916,0.6819529999999999,-0.47523999999999994,P
0.117451,0.26166300000000003,0.398898,-0.41129399999999994,-0.113848,1.444733,-0.744099,0.49665600000000004,N
0.960557,0.6217699999999999,-0.9802850000000001,0.426487,-0.6654180000000001,-0.2996,0.086729,0.213133,P
1.206348,0.160125,0.956189,-0.058748,1.040038,-0.254243,0.39571300000000004,1.434168,P
-0.013024,-0.500143,0.296174,-0.41604300000000005,1.163143,-0.8004979999999999,-0.8027350000000001,0.845252,P
0.5111140000000001,0.6306039999999999,-1.0117180000000001,-1.169443,-0.875641,-0.697339,0.9661129999999999,-0.704963,P
-0.892763,0.937458,-0.007023000000000001,-1.18679,0.45503999999999994,1.531593,0.9893360000000001,1.247369,N
-0.063536,1.479473,0.111364,-0.691809,0.934579,-0.193427,-1.565028,-0.9408719999999999,N
-0.10680899999999999,0.939111,-0.099124,-0.678575,-0.089672,1.3347879999999999,1.118331,0.766152,P
-0.273519,-0.761089,1.438936,-0.07785,-1.458279,1.564315,-1.145784,0.355687,P
-1.469894,-0.46907200000000004,-0.202649,-0.474631,-0.033306,0.822781,0.715886,0.469404,N
1.500426,-1.566358,-0.8927430000000001,-0.042447000000000006,0.618325,-0.989325,0.8810530000000001,0.41341400000000006,N
0.5942,0.7459899999999999,0.331656,-1.114562,1.518895,-0.301196,-0.10426500000000001,0.6470199999999999,N
0.058595,-1.0918889999999999,1.2576479999999999,-0.39482,1.4201059999999999,-0.921673,1.122696,-0.378911,P
0.479917,0.102117,-0.637893,0.314239,0.8729049999999999,0.846009,0.00629,0.7332770000000001,N
-0.481234,-0.598223,-0.885925,0.635562,0.666387,1.106532,1.3858469999999998,0.401634,P
0.496663,-0.234692,-0.262772,1.242704,-0.006706999999999999,-1.156328,-0.320421,-1.026362,N
0.22129899999999997,1.555777,-0.22230300000000003,-0.776812,0.955723,0.408923,0.657594,-0.419,N
1.2092969999999998,-0.180239,1.187331,0.591394,-0.255932,-0.7002520000000001,1.382011,0.060783000000000004,P
0.6584,-0.1853,0.59463,-1.0195049999999999,1.031773,1.253782,-0.5030560000000001,-0.889659,N
1.354682,0.04446,-0.6852560000000001,0.404821,-0.128027,0.106814,1.082584,0.651188,N
-1.142849,0.563782,-0.814438,-0.759864,-1.560565,0.583942,-0.276616,-1.111836,N
-0.700548,-0.540549,-0.438529,0.80362,0.591483,1.305419,-1.457571,-0.41787799999999997,N
-0.48463500000000004,1.3451030000000002,1.542437,0.43373599999999995,-0.189528,-0.8634569999999999,-0.159495,1.205088,P
0.770618,0.575324,0.913374,-0.785616,-0.8269270000000001,0.652137,-1.3436219999999999,-0.956879,P
1.1182040000000002,0.31959499999999996,0.632297,-0.913108,0.9458610000000001,-0.8327180000000001,-1.463918,-1.451522,P
-1.405848,-0.37911999999999996,-0.8317559999999999,-0.544196,0.054551999999999996,-0.6931189999999999,-1.027708,0.005095000000000001,N
-1.353337,-0.5813470000000001,0.056165,0.513875,-1.5325959999999998,-0.806077,-0.230015,-0.8520969999999999,N
1.439106,0.5520520000000001,-0.478592,-0.46261899999999995,1.297265,-1.443967,-1.103393,-1.28017,P
-1.418668,0.540629,1.395394,-0.969261,0.035323,0.898598,1.277754,0.286544,P
1.372567,0.47521,1.190488,-1.432748,0.830374,0.480163,-0.442568,-0.514297,P
1.484823,-1.504092,-0.937732,-1.176477,-0.302731,-1.541579,-1.403995,1.356172,N
-0.039866000000000006,-0.16089,0.881769,1.009291,-1.443703,-0.20258099999999998,-0.507,-0.23579499999999998,P
1.363605,-1.430803,-0.688684,-0.8463299999999999,-1.307151,-1.097337,-0.307207,0.884782,N
-0.8810540000000001,1.2809549999999998,-1.023557,-1.478969,-1.02672,0.98301,1.29376,-1.200901,N
1.404476,0.401661,1.555029,-0.982017,1.363791,-1.555008,-0.5136310000000001,-0.10338499999999999,P
-0.40959,0.7917529999999999,-1.452621,0.672862,0.419204,-0.48038800000000004,-0.802564,0.672718,N
0.6274689999999999,0.949047,1.275492,-0.727083,-0.497187,1.170844,1.563558,-0.515053,P
0.3699,0.6167600000000001,-1.443814,0.41908500000000004,0.9637549999999999,0.7396050000000001,-1.394572,-1.020689,N
-0.494242,1.082932,-0.5654399999999999,1.437125,-0.9009309999999999,-0.268416,-1.127481,1.457825,N
1.091432,0.336644,1.042784,1.122327,-1.2206059999999999,1.069265,-0.40902,-0.007859999999999999,P
1.3245559999999998,-1.0119209999999998,-0.390273,-1.085431,-0.918842,-0.395039,-1.37648,0.958457,P
0.031993,1.530815,-0.32210500000000003,1.1493950000000002,-0.068557,-0.328135,0.048156,1.151412,N
-0.9756459999999999,-0.526149,1.354761,0.748762,0.6869350000000001,0.164453,-0.950694,-0.247574,P
-0.11134100000000001,0.5261520000000001,1.039871,0.844463,-1.544254,-1.498872,1.393931,-0.081584,P
-0.843841,-1.204221,-0.564087,1.275563,0.087841,-1.1651790000000002,0.818879,-1.214477,N
0.825082,-0.328352,1.0443440000000002,-0.180615,-0.941883,0.20422200000000001,-0.62656,-1.108074,P
0.083048,0.017963999999999997,1.193128,1.304109,-0.453034,-0.404082,0.8949969999999999,0.97275,P
1.035251,1.42991,1.4747350000000001,1.15205,0.016236,-1.168808,-0.533333,0.49902399999999997,N
0.42162799999999995,1.006248,0.06755599999999999,-1.264993,-1.199273,-0.184229,-0.087769,-1.328781,P
1.058689,-0.577631,-0.45325,-1.562639,-0.976884,1.559744,0.001474,0.13297899999999999,N
0.309719,0.918486,-0.7894680000000001,-0.562869,0.065126,0.326901,1.454927,-0.025764,P
1.194473,1.188159,-1.550784,-1.1816870000000002,1.137254,-0.482758,-0.257735,1.164496,N
-1.091189,-1.2618530000000001,-1.3642530000000002,-1.469423,1.117999,-1.082745,-0.009498000000000001,-0.580676,N
-1.360268,-0.34471399999999996,-0.9726969999999999,-1.1446459999999998,0.378344,-1.208551,-0.079942,-0.973475,N
0.345053,1.405469,0.382222,-1.043535,0.412258,0.6851189999999999,-0.842065,1.184496,N
-0.264881,0.9746889999999999,-0.618287,1.176785,-0.8136899999999999,-0.21858200000000003,-1.370303,-0.8330700000000001,N
0.5109229999999999,0.9550360000000001,0.9210389999999999,-1.080254,-0.188925,-1.438449,-1.341987,1.001961,P
-1.0745799999999999,-0.111295,1.031404,1.260355,0.805992,-1.498517,0.828594,1.078422,P
1.391071,1.177509,1.2775219999999998,-1.363709,-1.046323,-1.319174,-0.19136199999999998,-0.684314,P
-0.022032,0.80032,1.4503780000000002,-1.429151,-1.5012,-0.497352,-0.403105,0.786705,P
-0.338715,0.7426550000000001,1.508327,0.11333199999999999,-0.56167,-0.733374,-1.239566,-0.5057510000000001,N
-1.549941,0.210283,-1.253049,-1.072492,1.368926,-0.47448900000000005,-1.0537940000000001,-1.286016,N
1.100719,0.343418,0.035942,1.105137,-0.557296,-0.717687,0.758141,-1.090011,P
1.084224,0.8368909999999999,0.27771399999999996,0.276674,1.168742,-1.212853,-1.397095,-0.060940999999999995,P
0.5247189999999999,0.89889,0.668186,0.518357,1.161749,0.134772,0.316762,-0.90954,P
0.575379,1.1982469999999998,1.336665,0.358452,-1.083062,0.568531,1.283548,-0.540713,P
-0.078528,0.5833010000000001,-0.6339859999999999,-0.293699,-0.602449,0.30849099999999996,1.200473,-1.2025,P
1.538319,0.789029,-0.120771,-0.786506,1.006756,0.280879,1.30799,1.2913940000000002,N
-0.401826,0.9664149999999999,1.479914,-1.3000399999999999,-0.113451,0.270922,-1.340606,-0.664672,N
1.071649,-0.460095,0.12656099999999998,-1.116121,-0.220615,0.25945300000000004,0.611049,0.093165,N
0.6207550000000001,-1.314182,0.145932,-0.733763,-0.000526,-1.359883,0.813909,1.369773,P
0.259367,1.283432,-0.043868,-0.9492889999999999,-1.320009,0.8252790000000001,-1.3229229999999998,0.338517,P
0.8618379999999999,0.134158,0.395942,1.536973,-0.068,-0.7860189999999999,0.572682,-0.181339,P
0.7399939999999999,-1.3974540000000002,-0.6423760000000001,-1.222826,-1.428842,0.422774,-1.206667,-0.582813,P
0.27620500000000003,-0.21473899999999999,0.9954930000000001,-1.072152,-0.373309,1.410534,-0.379444,0.537871,P
0.24957,-0.265571,0.283583,-1.375635,-0.672848,0.8333209999999999,-0.899273,-1.486808,P
1.562756,0.514169,-0.971989,0.25984,-0.280624,-0.756934,0.609304,0.6923050000000001,N
0.948576,0.108275,0.21831,0.352037,-0.304696,1.56479,0.919867,1.2939829999999999,P
1.166866,1.382142,1.232092,0.094458,0.728974,-0.040679,-1.344275,1.115158,P
-0.567879,1.0988790000000002,-0.504919,-1.526507,-0.151973,-0.571285,1.3892229999999999,-0.912516,N
0.820002,1.40802,0.010389,-0.48676,-0.55271,0.263586,-0.543098,-0.872274,N
0.420472,-1.555261,0.15554500000000002,-1.428424,0.9374889999999999,0.61719,-0.320278,-0.484559,N
-0.8931129999999999,-0.652924,-0.350622,0.6594439999999999,-0.908883,-1.4154799999999998,-0.692008,-1.331844,N
